date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:59:37	35062/35062	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:53%20GMT	http://webdesign-finder.com/html/plastrix/blog-mosaic.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/blog-mosaic.html	(from http://webdesign-finder.com/html/plastrix/)
12:59:38	45769/45769	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:53%20GMT	http://webdesign-finder.com/html/plastrix/blog-single-right.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/blog-single-right.html	(from http://webdesign-finder.com/html/plastrix/)
12:59:41	45822/45822	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:53%20GMT	http://webdesign-finder.com/html/plastrix/blog-single-left.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/blog-single-left.html	(from http://webdesign-finder.com/html/plastrix/)
12:59:41	34252/34252	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:52%20GMT	http://webdesign-finder.com/html/plastrix/blog-single-full.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/blog-single-full.html	(from http://webdesign-finder.com/html/plastrix/)
12:59:43	45989/45989	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:53%20GMT	http://webdesign-finder.com/html/plastrix/blog-single-video-right.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/blog-single-video-right.html	(from http://webdesign-finder.com/html/plastrix/)
12:59:44	46042/46042	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:52%20GMT	http://webdesign-finder.com/html/plastrix/blog-single-video-left.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/blog-single-video-left.html	(from http://webdesign-finder.com/html/plastrix/)
12:59:45	34472/34472	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:52%20GMT	http://webdesign-finder.com/html/plastrix/blog-single-video-full.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/blog-single-video-full.html	(from http://webdesign-finder.com/html/plastrix/)
12:59:46	31083/31083	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:54%20GMT	http://webdesign-finder.com/html/plastrix/shop.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/shop.html	(from http://webdesign-finder.com/html/plastrix/)
12:59:47	38894/38894	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:54%20GMT	http://webdesign-finder.com/html/plastrix/shop-product.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/shop-product.html	(from http://webdesign-finder.com/html/plastrix/)
12:59:48	25098/25098	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:54%20GMT	http://webdesign-finder.com/html/plastrix/shop-cart.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/shop-cart.html	(from http://webdesign-finder.com/html/plastrix/)
12:59:48	29256/29256	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:54%20GMT	http://webdesign-finder.com/html/plastrix/shop-checkout.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/shop-checkout.html	(from http://webdesign-finder.com/html/plastrix/)
12:59:50	25242/25242	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:54%20GMT	http://webdesign-finder.com/html/plastrix/shop-register.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/shop-register.html	(from http://webdesign-finder.com/html/plastrix/)
12:59:50	22928/22928	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:53%20GMT	http://webdesign-finder.com/html/plastrix/contact.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/contact.html	(from http://webdesign-finder.com/html/plastrix/)
12:59:52	22271/22271	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:53%20GMT	http://webdesign-finder.com/html/plastrix/contact2.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/contact2.html	(from http://webdesign-finder.com/html/plastrix/)
12:59:52	22431/22431	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:53%20GMT	http://webdesign-finder.com/html/plastrix/contact3.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/contact3.html	(from http://webdesign-finder.com/html/plastrix/)
12:59:53	23280/23280	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:53%20GMT	http://webdesign-finder.com/html/plastrix/contact4.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/contact4.html	(from http://webdesign-finder.com/html/plastrix/)
13:00:08	48826/48826	---M--	200	added ('OK')	image/jpeg	etag:%22beba-56e5df0ee3828%22	http://webdesign-finder.com/html/plastrix/images/quote-person.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/quote-person.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:00:13	22244/22244	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:54%20GMT	http://webdesign-finder.com/html/plastrix/service-single.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/service-single.html	(from http://webdesign-finder.com/html/plastrix/)
13:00:14	91465/91465	---M--	200	added ('OK')	image/jpeg	etag:%2216549-56e5df0f135c9%22	http://webdesign-finder.com/html/plastrix/images/slide03.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/slide03.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:00:30	75826/75826	---M--	200	added ('OK')	image/jpeg	etag:%2212832-56e5df11b04ec%22	http://webdesign-finder.com/html/plastrix/images/services-square/03.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/services-square/03.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:00:30	184760/184760	---M--	200	added ('OK')	image/jpeg	etag:%222d1b8-56e5df0f164a9%22	http://webdesign-finder.com/html/plastrix/images/slide02.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/slide02.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:00:30	83674/83674	---M--	200	added ('OK')	image/jpeg	etag:%22146da-56e5df11ac66c%22	http://webdesign-finder.com/html/plastrix/images/services-square/02.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/services-square/02.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:00:45	83381/83381	---M--	200	added ('OK')	image/jpeg	etag:%22145b5-56e5df11ae5ac%22	http://webdesign-finder.com/html/plastrix/images/services-square/04.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/services-square/04.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:00:48	362142/362142	---M--	200	added ('OK')	image/jpeg	etag:%225869e-56e5df0f1b2c9%22	http://webdesign-finder.com/html/plastrix/images/slide01.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/slide01.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:00:54	128121/128121	---M--	200	added ('OK')	image/jpeg	etag:%221f479-56e5df11cba6d%22	http://webdesign-finder.com/html/plastrix/images/services-square/06.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/services-square/06.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:00:57	145040/145040	---M--	200	added ('OK')	image/jpeg	etag:%2223690-56e5df11ac66c%22	http://webdesign-finder.com/html/plastrix/images/services-square/05.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/services-square/05.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:01:06	85677/85677	---M--	200	added ('OK')	image/jpeg	etag:%2214ead-56e5df0f9f029%22	http://webdesign-finder.com/html/plastrix/images/gallery/01.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery/01.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:01:12	137929/137929	---M--	200	added ('OK')	image/jpeg	etag:%2221ac9-56e5df1072ecb%22	http://webdesign-finder.com/html/plastrix/images/gallery-square/01.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery-square/01.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:01:23	151077/151077	---M--	200	added ('OK')	image/jpeg	etag:%2224e25-56e5df107ea4b%22	http://webdesign-finder.com/html/plastrix/images/gallery-square/02.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery-square/02.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:01:25	146729/146729	---M--	200	added ('OK')	image/jpeg	etag:%2223d29-56e5df0fa9c09%22	http://webdesign-finder.com/html/plastrix/images/gallery/02.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery/02.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:01:45	174902/174902	---M--	200	added ('OK')	image/jpeg	etag:%222ab36-56e5df0fabb4a%22	http://webdesign-finder.com/html/plastrix/images/gallery/03.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery/03.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:01:52	248269/248269	---M--	200	added ('OK')	image/jpeg	etag:%223c9cd-56e5df10a99cb%22	http://webdesign-finder.com/html/plastrix/images/gallery-square/03.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery-square/03.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:01:55	150731/150731	---M--	200	added ('OK')	image/jpeg	etag:%2224ccb-56e5df0fa6d29%22	http://webdesign-finder.com/html/plastrix/images/gallery/04.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery/04.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:01:58	188971/188971	---M--	200	added ('OK')	image/jpeg	etag:%222e22b-56e5df1078c8b%22	http://webdesign-finder.com/html/plastrix/images/gallery-square/04.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery-square/04.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:02:24	167871/167871	---M--	200	added ('OK')	image/jpeg	etag:%2228fbf-56e5df0fd2c4a%22	http://webdesign-finder.com/html/plastrix/images/gallery/05.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery/05.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:02:27	226796/226796	---M--	200	added ('OK')	image/jpeg	etag:%22375ec-56e5df108098b%22	http://webdesign-finder.com/html/plastrix/images/gallery-square/05.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery-square/05.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:02:40	229860/229860	---M--	200	added ('OK')	image/jpeg	etag:%22381e4-56e5df0fe264a%22	http://webdesign-finder.com/html/plastrix/images/gallery/06.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery/06.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:02:54	339497/339497	---M--	200	added ('OK')	image/jpeg	etag:%2252e29-56e5df107f9eb%22	http://webdesign-finder.com/html/plastrix/images/gallery-square/06.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery-square/06.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:02:55	166171/166171	---M--	200	added ('OK')	image/jpeg	etag:%222891b-56e5df0fd3bea%22	http://webdesign-finder.com/html/plastrix/images/gallery/07.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery/07.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:03:04	229841/229841	---M--	200	added ('OK')	image/jpeg	etag:%22381d1-56e5df10a5b4b%22	http://webdesign-finder.com/html/plastrix/images/gallery-square/07.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery-square/07.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:03:23	100578/100578	---M--	200	added ('OK')	image/jpeg	etag:%22188e2-56e5df0fc900a%22	http://webdesign-finder.com/html/plastrix/images/gallery/09.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery/09.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:03:24	161956/161956	---M--	200	added ('OK')	image/jpeg	etag:%22278a4-56e5df10c10cb%22	http://webdesign-finder.com/html/plastrix/images/gallery-square/09.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery-square/09.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:03:24	256927/256927	---M--	200	added ('OK')	image/jpeg	etag:%223eb9f-56e5df1073e6b%22	http://webdesign-finder.com/html/plastrix/images/gallery-square/08.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery-square/08.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:03:26	189184/189184	---M--	200	added ('OK')	image/jpeg	etag:%222e300-56e5df0fd5b2a%22	http://webdesign-finder.com/html/plastrix/images/gallery/08.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery/08.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:03:56	162060/162060	---M--	200	added ('OK')	image/jpeg	etag:%222790c-56e5df10bc2ab%22	http://webdesign-finder.com/html/plastrix/images/gallery-square/11.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery-square/11.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:03:59	175250/175250	---M--	200	added ('OK')	image/jpeg	etag:%222ac92-56e5df0fdc88a%22	http://webdesign-finder.com/html/plastrix/images/gallery/11.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery/11.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:04:03	225191/225191	---M--	200	added ('OK')	image/jpeg	etag:%2236fa7-56e5df0ffbc8a%22	http://webdesign-finder.com/html/plastrix/images/gallery/10.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery/10.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:04:15	313240/313240	---M--	200	added ('OK')	image/jpeg	etag:%224c798-56e5df109038b%22	http://webdesign-finder.com/html/plastrix/images/gallery-square/10.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery-square/10.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:04:16	98189/98189	---M--	200	added ('OK')	image/jpeg	etag:%2217f8d-56e5df0fe070a%22	http://webdesign-finder.com/html/plastrix/images/gallery/12.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery/12.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:04:18	84961/84961	---M--	200	added ('OK')	image/jpeg	etag:%2214be1-56e5df1242cad%22	http://webdesign-finder.com/html/plastrix/images/team/01.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/team/01.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:04:18	23346/23346	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:55%20GMT	http://webdesign-finder.com/html/plastrix/team-single.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/team-single.html	(from http://webdesign-finder.com/html/plastrix/)
13:04:23	166704/166704	---M--	200	added ('OK')	image/jpeg	etag:%2228b30-56e5df10c10cb%22	http://webdesign-finder.com/html/plastrix/images/gallery-square/12.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery-square/12.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:04:26	6048/6048	---M--	200	added ('OK')	image/png	etag:%2217a0-56e5df1116fcc%22	http://webdesign-finder.com/html/plastrix/images/partners/01.png	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/partners/01.png	(from http://webdesign-finder.com/html/plastrix/)
13:04:29	3256/3256	---M--	200	added ('OK')	image/png	etag:%22cb8-56e5df1118f0c%22	http://webdesign-finder.com/html/plastrix/images/partners/03.png	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/partners/03.png	(from http://webdesign-finder.com/html/plastrix/)
13:04:29	62094/62094	---M--	200	added ('OK')	image/jpeg	etag:%22f28e-56e5df123ee2d%22	http://webdesign-finder.com/html/plastrix/images/team/02.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/team/02.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:04:32	5387/5387	---M--	200	added ('OK')	image/png	etag:%22150b-56e5df1117f6c%22	http://webdesign-finder.com/html/plastrix/images/partners/04.png	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/partners/04.png	(from http://webdesign-finder.com/html/plastrix/)
13:04:32	55647/55647	---M--	200	added ('OK')	image/jpeg	etag:%22d95f-56e5df1242cad%22	http://webdesign-finder.com/html/plastrix/images/team/04.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/team/04.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:04:32	73150/73150	---M--	200	added ('OK')	image/jpeg	etag:%2211dbe-56e5df123ee2d%22	http://webdesign-finder.com/html/plastrix/images/team/03.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/team/03.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:04:32	3622/3622	---M--	200	added ('OK')	image/png	etag:%22e26-56e5df1121bac%22	http://webdesign-finder.com/html/plastrix/images/partners/06.png	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/partners/06.png	(from http://webdesign-finder.com/html/plastrix/)
13:04:34	4439/4439	---M--	200	added ('OK')	image/png	etag:%221157-56e5df11269cc%22	http://webdesign-finder.com/html/plastrix/images/partners/07.png	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/partners/07.png	(from http://webdesign-finder.com/html/plastrix/)
13:04:38	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/html/plastrix/blog-@@type.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/blog-@@type.a0.delayed	(from http://webdesign-finder.com/html/plastrix/)
13:04:40	81842/81842	---M--	200	added ('OK')	image/jpeg	etag:%2213fb2-56e5df10be1eb%22	http://webdesign-finder.com/html/plastrix/images/gallery-square/13.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery-square/13.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:04:42	1081/1081	---M--	200	added ('OK')	image/png	etag:%22439-56e5df0edda68%22	http://webdesign-finder.com/html/plastrix/images/logo-footer.png	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/logo-footer.png	(from http://webdesign-finder.com/html/plastrix/)
13:04:44	72671/72671	---M--	200	added ('OK')	image/jpeg	etag:%2211bdf-56e5df10bb30b%22	http://webdesign-finder.com/html/plastrix/images/gallery-square/14.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery-square/14.jpg	(from http://webdesign-finder.com/html/plastrix/)
13:04:46	45139/45139	---M-Z	200	added ('OK')	application/javascript	etag:%22b053-56e5df1563932-gzip%22	http://webdesign-finder.com/html/plastrix/js/selectize.min.js	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/js/selectize.min.js	(from http://webdesign-finder.com/html/plastrix/)
13:04:47	2360/2360	---M--	200	added ('OK')	image/png	etag:%22938-56e5df0edbb28%22	http://webdesign-finder.com/html/plastrix/images/logo-light.png	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/logo-light.png	(from http://webdesign-finder.com/html/plastrix/about.html)
13:04:48	13683/13683	---M--	200	added ('OK')	image/jpeg	etag:%223573-56e5df0ee47c8%22	http://webdesign-finder.com/html/plastrix/images/recent_post1.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/recent_post1.jpg	(from http://webdesign-finder.com/html/plastrix/shortcodes_tabs.html)
13:04:51	11123/11123	---M--	200	added ('OK')	image/jpeg	etag:%222b73-56e5df0ee2888%22	http://webdesign-finder.com/html/plastrix/images/recent_post2.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/recent_post2.jpg	(from http://webdesign-finder.com/html/plastrix/shortcodes_tabs.html)
13:04:54	49136/49136	---M--	200	added ('OK')	image/jpeg	etag:%22bff0-56e5df1290eae%22	http://webdesign-finder.com/html/plastrix/images/team/05.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/team/05.jpg	(from http://webdesign-finder.com/html/plastrix/team.html)
13:04:59	57098/57098	---M--	200	added ('OK')	image/jpeg	etag:%22df0a-56e5df12af30e%22	http://webdesign-finder.com/html/plastrix/images/team/06.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/team/06.jpg	(from http://webdesign-finder.com/html/plastrix/team.html)
13:04:59	11610/11610	---M--	200	added ('OK')	image/jpeg	etag:%222d5a-56e5df0f67589%22	http://webdesign-finder.com/html/plastrix/images/faces/02.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/faces/02.jpg	(from http://webdesign-finder.com/html/plastrix/event-single-left.html)
13:04:59	11173/11173	---M--	200	added ('OK')	image/jpeg	etag:%222ba5-56e5df0f67589%22	http://webdesign-finder.com/html/plastrix/images/faces/01.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/faces/01.jpg	(from http://webdesign-finder.com/html/plastrix/event-single-left.html)
13:05:00	11298/11298	---M--	200	added ('OK')	image/jpeg	etag:%222c22-56e5df0f694c9%22	http://webdesign-finder.com/html/plastrix/images/faces/03.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/faces/03.jpg	(from http://webdesign-finder.com/html/plastrix/event-single-left.html)
13:05:00	5927/5927	---M--	200	added ('OK')	image/jpeg	etag:%221727-56e5df0f694c9%22	http://webdesign-finder.com/html/plastrix/images/faces/04.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/faces/04.jpg	(from http://webdesign-finder.com/html/plastrix/event-single-left.html)
13:05:00	6134/6134	---M--	200	added ('OK')	image/jpeg	etag:%2217f6-56e5df0f7bda9%22	http://webdesign-finder.com/html/plastrix/images/faces/05.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/faces/05.jpg	(from http://webdesign-finder.com/html/plastrix/event-single-left.html)
13:05:01	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/html/plastrix/contacts.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/contacts.html	(from http://webdesign-finder.com/html/plastrix/header5.html)
13:05:03	22651/22651	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:54%20GMT	http://webdesign-finder.com/html/plastrix/header_side6.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/header_side6.html	(from http://webdesign-finder.com/html/plastrix/)
13:05:03	22631/22631	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:54%20GMT	http://webdesign-finder.com/html/plastrix/header_side5.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/header_side5.html	(from http://webdesign-finder.com/html/plastrix/)
13:05:03	27834/27834	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:54%20GMT	http://webdesign-finder.com/html/plastrix/gallery-regular.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/gallery-regular.html	(from http://webdesign-finder.com/html/plastrix/)
13:05:03	19441/19441	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Jun%202018%2013:43:53%20GMT	http://webdesign-finder.com/html/plastrix/copyright5.html	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/copyright5.html	(from http://webdesign-finder.com/html/plastrix/)
13:05:03	834/834	---M--	200	added ('OK')	image/png	etag:%22342-56e5df12a954e%22	http://webdesign-finder.com/html/plastrix/img/loading.png	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/img/loading.png	(from http://webdesign-finder.com/html/plastrix/gallery-extended.html)
13:05:12	10895/10895	---M--	200	added ('OK')	image/jpeg	etag:%222a8f-56e5df0f80bc9%22	http://webdesign-finder.com/html/plastrix/images/faces/06.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/faces/06.jpg	(from http://webdesign-finder.com/html/plastrix/blog-right.html)
13:05:21	130443/130443	---M--	200	added ('OK')	image/jpeg	etag:%221fd8b-56e5df101432a%22	http://webdesign-finder.com/html/plastrix/images/gallery/18.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery/18.jpg	(from http://webdesign-finder.com/html/plastrix/gallery-tile.html)
13:05:22	49497/49497	---M--	200	added ('OK')	image/jpeg	etag:%22c159-56e5df120d14d%22	http://webdesign-finder.com/html/plastrix/images/shop/01.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/shop/01.jpg	(from http://webdesign-finder.com/html/plastrix/shop.html)
13:05:22	87936/87936	---M--	200	added ('OK')	image/jpeg	etag:%2215780-56e5df10087aa%22	http://webdesign-finder.com/html/plastrix/images/gallery/17.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery/17.jpg	(from http://webdesign-finder.com/html/plastrix/gallery-tile.html)
13:05:26	105673/105673	---M--	200	added ('OK')	image/jpeg	etag:%2219cc9-56e5df0ffacea%22	http://webdesign-finder.com/html/plastrix/images/gallery/15.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/gallery/15.jpg	(from http://webdesign-finder.com/html/plastrix/gallery-tile.html)
13:05:30	46079/46079	---M--	200	added ('OK')	image/jpeg	etag:%22b3ff-56e5df1210fcd%22	http://webdesign-finder.com/html/plastrix/images/shop/02.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/shop/02.jpg	(from http://webdesign-finder.com/html/plastrix/shop.html)
13:05:32	46969/46969	---M--	200	added ('OK')	image/jpeg	etag:%22b779-56e5df121002d%22	http://webdesign-finder.com/html/plastrix/images/shop/03.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/shop/03.jpg	(from http://webdesign-finder.com/html/plastrix/shop.html)
13:05:33	41155/41155	---M--	200	added ('OK')	image/jpeg	etag:%22a0c3-56e5df1210fcd%22	http://webdesign-finder.com/html/plastrix/images/shop/04.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/shop/04.jpg	(from http://webdesign-finder.com/html/plastrix/shop.html)
13:05:34	31568/31568	---M--	200	added ('OK')	image/jpeg	etag:%227b50-56e5df121002d%22	http://webdesign-finder.com/html/plastrix/images/shop/05.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/shop/05.jpg	(from http://webdesign-finder.com/html/plastrix/shop.html)
13:05:34	779/779	---M--	200	added ('OK')	image/png	etag:%2230b-56e5df0ee95e8%22	http://webdesign-finder.com/html/plastrix/images/map_marker_icon.png	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/map_marker_icon.png	(from http://webdesign-finder.com/html/plastrix/contact.html)
13:05:36	37339/37339	---M--	200	added ('OK')	image/jpeg	etag:%2291db-56e5df124e82d%22	http://webdesign-finder.com/html/plastrix/images/shop/06.jpg	/Users/apple/websites/preet%201/webdesign-finder.com/html/plastrix/images/shop/06.jpg	(from http://webdesign-finder.com/html/plastrix/shop.html)
